sample	group	ABCC3	ACADSB	ANXA2	ANXA4	AOX1	APOD	AQP3	ARG2	ARID5B	BCL6	C10orf10	C1R	C4BPA	CD55	CEBPD	CFD	CLDN4	COMP	CP	CRABP2	DDX52	DEFB1	DKK1	DPP4	DYNLT3	EDN3	EDNRB	EFNA1	ENPEP	G0S2	GADD45A	GBP2	GNLY	GPX3	HABP2	ID4	IDO1	IGFBP1	IL15	LAMB3	MAOA	MAP3K5	MMP7	MT1G	MT1H	NDRG1	NNMT	OLFM1	PAEP	PRUNE2	S100P	SERPING1	SFRP4	SLC1A1	SPP1	TCN1	TSPAN8
NOTNV13_LH7	receptive	1.5395883985222634	1.2264517750940065	37.84882367377342	13.528545920845461	2.794222469724813	0.037576394811390836	4.932945607739808	0.6659372191574264	2.3756631830757096	0.7337834875668822	1.0531828434637043	11.147663794045949	3.8505366794227998	11.015102623461319	8.039260912148118	1.2139263101568762	7.928619305203466	1.7786160210724995	9.821008299454899	0.7233456001192736	3.1637236853701562	5.745013251163755	0.5960033732584491	9.526659873432338	3.833836059506626	0.021919563639977987	2.5332752835345986	3.2211320663320033	0.08141552209134681	1.8850824730381068	4.134447217997753	3.4309336040289353	36.05559461027427	43.75771175786463	1.0323070685684872	14.642268511505296	12.458662457465584	3.025943571061723	2.523881184831751	3.3672624905985233	6.604051388101939	2.554151058429816	3.2941972784652633	37.39164420356816	9.802220102049203	0.7964108122525335	7.350360340605952	0.08454688832562939	68.2084631038877	1.6136973994002841	2.9278274290542026	23.771244873183747	0.39768351175388633	1.1450362530026597	15.652656016433804	3.4883419849907824	1.2984731984825055
NOTNV42_LH7	receptive	1.3735159309844904	1.5733183215297488	46.636287630335225	14.56047370697155	3.7631123606212498	0.05923789468427261	3.2922212994869473	0.9799353425737299	3.4729470798796434	0.8544313284121354	5.544265329602599	10.82647827763579	4.322358247725315	15.352655044359533	13.706042378559413	1.0652780722036141	9.335490589396047	1.2239151461038698	7.520200528562743	0.8484071357323789	5.694870146596513	7.644700510611045	1.7490239413559812	8.85255114290223	5.0773903969214675	0.03514112396524646	4.593446918314359	3.971951040186143	0.0983951471026901	4.259104224587872	4.524168702497159	4.7982694694260815	35.133091708340125	38.248603355887546	1.6345642804406069	20.467194629472832	13.619695616816237	3.2530640470685297	3.836406704891621	5.375587934569416	6.934849806513066	4.180789719751036	3.584394644455139	29.588826378737522	6.671793392830364	1.2419877241431392	8.882672106301014	0.07128628004378568	62.315253111514906	1.0231087234453184	0.8765200349045761	21.287488866033016	0.740975699610054	1.1656812835328898	27.266500100691378	4.248059871341651	2.6486367148662904
NOTI12011_LH8	receptive	0.775297393981084	0.602200977688872	32.6192196248139	9.798129917179327	0.375284667255384	0.037819385072248	4.388503260114316	0.426195377929564	0.9163927921352399	0.914938200401692	3.736846163484812	6.935493385556864	4.129585931542772	6.477296989489244	8.157350441737185	2.478624313965792	10.995258913889332	2.6706304227941278	11.936379765494888	0.609473936356612	4.33468336597304	9.097016701609192	0.820389737721072	1.26549480818676	1.44731877488026	0.033455609871604	1.037123906019724	3.12009926846046	0.052365302407728	3.495383935715844	2.88736459109278	4.177587458749856	27.33032408163337	42.287890877707454	1.754237630658888	11.569822648640791	7.889705562764352	0.702567807303684	1.630597333307308	5.818366934192	4.651784363886504	2.331710548877444	0.41455864406118	22.58980962200044	7.137681636520036	2.987731420707592	6.867127574080108	0.061092852809016	83.64484304594419	1.057488190289396	4.71287721669552	22.185433120074094	0.292372938443148	1.248039707384184	14.100812265014312	1.496774893820892	0.82184432945462
NV06_LH8	receptive	1.2047862448057123	0.8250863245677418	26.199294496419963	11.615292918672093	0.37168937339750696	0.02723585925757594	2.5217201453779134	0.48063281042781075	1.265666400793235	0.6873049189117694	1.5957009306203316	5.791625365655119	5.115535212319999	10.750153859902033	6.442081769100756	2.228534131016949	8.314947620401126	1.6021093680927023	8.23484215199649	0.5399108570472407	3.250679907860093	7.911216059641765	0.44058007622549317	3.6111545156809512	4.2215581849242705	0.017623203049019726	1.0589942923092763	2.4255935832923514	0.05767593725133729	2.976719205916241	3.042405690008042	3.861083577103413	16.421621022950198	41.087696854105445	1.5844861650436828	14.43019907841097	8.617746290970647	0.5575340600962605	1.1919693698609706	4.123829513470616	4.73102896397775	1.9561755384411896	0.7177449969055307	22.600956855683755	6.946746220049958	3.1946060799768485	5.105922556111443	0.07369703093226432	89.15738633435889	1.001318355057939	3.04721201811232	21.046910768633833	0.25633749889483237	1.3105254630998306	11.464694638071379	1.9529713197050043	2.206104599863651
NV09_LH8	receptive	1.4099753017461485	0.8592394059263401	37.11640008259472	14.38997483808022	1.576795718322273	0.025137323045717395	3.9808378859672455	0.7678309584873677	1.7824647250599608	0.9186548967616721	3.715753388394226	5.930123027603331	2.5731477954070714	13.583295289431291	7.079584254148408	1.7230492342246286	13.498742475550241	10.790767220170686	7.516059590669501	0.6284330761429349	4.970334329494121	8.350161673550124	0.5096020944722708	6.969894117221641	5.706172331377848	0.07312675795117787	1.8258837375934727	3.338693542708465	0.045704223719486174	1.4168309353040713	3.768313245671635	3.7820245127874808	34.32158680214814	49.51367076650534	0.9095140520177748	9.609313037021968	7.212126502934918	0.806679548648931	1.2774330529596385	3.672334375860714	5.930123027603331	3.2244329834097494	1.451109103093686	43.5675512606002	14.241436110991891	4.531573781787054	3.6906160653485083	0.0525598572774091	125.3826821408524	0.9323661638775179	2.072686545678698	18.587907786715025	0.9072288408318006	1.8487358494532156	20.38179856770486	2.1343872477000043	5.249130094182987
NV15_LH8	receptive	0.978304900118649	0.7253255136503546	29.69588798081671	10.508374514836845	0.969459467025352	0.017690866186594014	3.7310036787526775	0.40512083567300294	1.4948781927671941	0.7907817185407524	2.5510229041068566	6.828674348025289	5.611542754387621	8.560610147692843	6.421784425733627	3.2887320240878273	8.27224902885136	5.482399431225485	9.878579678594097	0.4864988201313354	2.7951568574818544	6.0308162830099	0.4157353553849593	4.10605004190847	4.028210230687457	0.05130351194112264	1.2896641450027035	1.9672243199492543	0.033612645754528624	2.2803526514519685	2.80754046381247	3.5859385760226066	25.18117892999792	40.816366465709706	1.613406996217374	11.13993843769825	6.913590505720941	0.5395714186911175	1.1923643809764366	3.6372420879637293	3.6425493478197075	2.066293170594181	4.282958703774411	23.597846406297755	6.053814409052472	3.874299694864089	4.974671571670236	0.06722529150905725	101.55441734414293	1.2065170739257118	1.9884533593731673	21.183043171827673	0.806703498108687	1.4435746808260714	16.263213285335876	1.4878018462925566	1.4577273737753467
NV18_LH8	receptive	0.5995221259081208	0.41278572603509955	35.11872846559332	6.749538032252491	0.501239810185478	0.09582525782957668	2.50619905092739	0.30221812084712646	0.8182002783910008	0.8869978993968508	1.7273116988254464	7.651278279007738	3.452166339757827	6.250755279960079	8.329426257493973	5.707745485592477	7.538253615926699	1.673256425177993	6.803593305899945	0.857513204680058	2.6904783929073455	7.336774868695281	0.8624273204661901	2.277692666872246	3.248230534633343	0.0393129262890571	1.3145259727903469	2.8624724454219703	0.06634056311278386	2.358775577343426	3.0909788294771143	3.9091791078681153	40.90018568797778	42.81177672878318	1.2432712938914308	10.604661866473153	7.658649452686936	0.3857580892113728	1.7101122935739839	3.0270953242573966	4.248253097111233	1.8452504776926177	3.5799333501972623	18.477075355856837	5.577521417259976	2.538140803537249	7.00015793734523	0.07371173679198206	87.02407645661403	1.498805314770302	2.6020243087569668	26.953925086934774	0.8648843783592562	1.0221360835154847	9.879829788018663	4.376020107550668	0.498782752292412
NV21_LH8	receptive	0.8777696193389682	0.9907498673726969	33.33351856410508	8.78638698169997	1.1450113598802878	0.019554273698145334	2.791915744679639	0.4823387512209182	1.0972120241737104	0.8538699514856796	2.5985457047757574	7.5305680708635245	4.232413907109679	10.759195928135076	6.833132308963008	4.308458304824688	11.137245219632552	8.0085614279293	11.69345567149091	0.5192746015396372	4.188959965558245	4.427956644091132	0.8386610719426776	5.890181777296888	4.586563530753867	0.015208879543001926	1.8467925159359482	2.331303964234438	0.03476315324114726	10.594070950239628	2.9440045401096584	3.9543086811805006	46.51961712788775	50.851975100565724	1.8098566656172292	13.044873253740509	7.37196118420079	2.930968357644228	1.831583636392946	7.795637114327272	5.073247676129928	2.344340146699868	2.3660671174755854	25.15114136997004	8.277975865548191	3.2568729192799837	7.802155205559988	0.060835518172007705	125.53843714209303	0.6583272145042262	2.0053994025986825	29.26622963489085	0.58662821094436	1.6729767497302117	25.057715395634457	2.0640622236931185	1.6773221438853552
NV24_LH8	receptive	0.9559276779278695	0.6408573446198048	27.23107880733987	6.695780416696556	0.660147365026421	0.0257200272088216	2.7606162537468517	0.43938379815070233	1.1638312311991774	1.0973878275763882	3.360750221952689	7.9346283939214635	5.69912936235472	8.892699407450069	7.698861477840599	5.834159505201033	8.022505153551604	3.3778969067585702	9.447823328040467	0.6387140090190697	3.002813176629922	5.011118634518741	0.8723375894991993	3.4164769475718026	3.022103197036538	0.042866712014702664	1.658941754968993	2.132618922731458	0.0450100476154378	3.924447484946029	3.2707301267218134	3.309310167535046	55.74601563952008	49.564635766999956	1.6182183785550257	11.58687225757413	7.2744810288950426	0.6322840022168643	2.027595478295436	3.1121232922674134	4.305961221876883	2.1819156415483656	2.475552618849079	7.2766243644957775	1.3610181064668097	4.344541262690115	6.307836672963497	0.0514400544176432	99.43362518930431	1.2002679364116746	0.5101138729749617	30.619692392102113	0.5036838661727563	1.0073677323455126	5.919892929230438	2.9642331358166896	0.7458807890558264
NV40_LH8	receptive	0.5741928781794341	0.43006349175382713	45.82617088077402	11.156079442846575	0.33010278826509976	0.032545345321911244	5.009658512051337	0.8996463313985464	1.0205290425942168	1.0158797075482295	8.322309732317304	6.622977773008938	2.4409008991433434	11.035196731650904	9.507890169044071	2.0759280980333386	12.939099432982713	1.697007291785372	7.515650101838504	0.5323488627655482	4.254141567078398	18.943715644875336	0.5602448730414721	0.950789016904407	7.408715395780795	0.01859734018394928	0.7648156150649142	3.8542987531234885	0.04416868293687955	0.7136729295590537	2.1572914613381164	5.3188392926094945	39.0869597316154	28.353969777953672	1.046100385347147	11.202572793306448	4.556348345067574	0.41146615156987787	1.42269652407212	3.3754172433867944	4.379673613320056	1.922500041515757	1.122814413605938	49.77578100234025	11.232793471105365	3.0406651200757073	4.463361644147827	0.046493350459873205	45.326367363330384	2.043382752711427	12.290517194067482	16.823618863905118	0.33475212331108706	0.6067382235013453	9.440474810877253	0.7322702697430029	2.0503567552804083
NV47_LH8	receptive	1.0282892297072255	0.8746368160728124	33.70897566810353	12.898360304981109	0.6905916173239002	0.025327320928749394	3.669084558544829	0.3917292303646573	1.436903340691049	0.6872146412000669	2.8214635514626827	6.9852751121490835	3.304371137170838	12.770035212275445	7.209844024383995	1.6884880619166263	10.156255692428507	3.226700686322673	10.176517549171507	0.4558917767174891	3.115260474236176	9.563596382695772	0.39510620648849054	2.890691562001264	4.817256440648135	0.011819416433416384	1.2545466300040533	2.3419329418783605	0.05065464185749879	3.250339519189506	2.968362012849429	3.6032335241300806	37.19401502789945	53.77665628398263	0.7783929965435648	14.017827890031832	8.69909049499446	1.102582704431557	1.482492518362798	5.13469219628846	4.293825141453981	1.9366958070183704	0.7750160204197315	27.32649079405868	9.154982271711948	3.290863232675505	5.198854742641292	0.04221220154791566	82.36444766029304	1.369363818214384	5.955297394379941	20.402001252138596	0.361336445250158	1.4115760197622995	11.260526884921982	1.8168131546222899	2.250754586534863
NV48_LH8	receptive	1.6073746799436102	1.1750594520440847	28.629933132218355	12.249566281276422	1.3102769902857865	0.01523577895681147	2.5139035278738926	0.4970672884659742	1.870191866948608	1.3445574929386122	3.262361169127256	7.231281587376644	4.686906501589128	12.796149851352034	7.389352794053563	5.313477911188	12.689499398654354	7.3626901808791425	8.560603301358444	0.6170490477508646	3.645160115417144	5.4353641428424915	0.575150655619633	5.5896264047802084	5.043042834704597	0.05332522634884015	1.7502101076637175	3.1385704651031627	0.05522969871844158	9.933727879841078	4.17079448942714	3.205226998039213	33.3435022469819	66.64891504657177	1.133161059912853	15.142459810701	9.044339283237209	4.877353738549272	1.00937035588876	8.143523852415731	4.641199164718694	2.454864884416248	1.6207059865308202	24.413431305920778	8.564412246097648	5.5553459021273826	5.879106204959626	0.1295041211328975	109.9832793444828	0.9636630190183255	1.159823673087273	22.891757882609234	0.4361241726387283	2.1253911644752	14.188319153530681	3.184277801973597	2.8129056899013176
NOTI12011_LH2	pre-receptive	0.037263848357953634	0.1845447728203418	11.461295073524882	1.1746984577602526	0.0070978758777054535	0.0070978758777054535	0.26971928335280726	0.023068096602542724	0.2040639314840318	0.2661703454139545	0.20938733839231088	2.163077673730737	0.0017744689694263634	0.34602144903814086	1.435545396265928	0.05678300702164363	0.6050939185743899	0.0017744689694263634	0.2235830901477218	3.4797336490450985	0.2377788419031327	0.26971928335280726	0.06388088289934908	0.08162557259361272	0.3548937938852727	1.3734389823360054	0.09049791744074454	0.2377788419031327	0.02129362763311636	0.0532340690827909	0.24132777984198542	0.35134485594641995	2.012247811329496	0.10291920022672908	0.030165972480248177	1.494102872256998	1.1676005818825472	0.00532340690827909	0.42942149060117996	0.07630216568533363	0.18631924178976816	0.3336001662521563	1.220834650965338	0.0532340690827909	0.008872344847131817	1.5704050379423315	0.1934171176674736	0.8020599741807163	0.06210641392992272	0.12066388992099271	0.0070978758777054535	1.9945031216352325	7.238058926290137	0.03548937938852727	0.3921576422432263	0.023068096602542724	0.0017744689694263634
NOTNV02_LH2	pre-receptive	0.06054859349289394	0.13571236472545192	11.527199471526464	1.5199784849250615	0.004175765068475444	0	0.0856031839037466	0.02296670787661494	0.26933684691666615	0.10856989178036154	0.1691184852732555	2.5326015140303566	0.037581885616278995	0.40504921164211805	0.8727348993113678	0.14823965993087826	0.7015285315038746	0.002087882534237722	0.2380186089031003	5.1842123325122635	0.31944602773837144	1.5158027198565862	0.037581885616278995	0.043845533218992164	1.0564685623242873	1.4009691804735114	0.1712063678074932	0.3612036784231259	0.012527295205426331	0.1043941267118861	0.35702791335465045	0.36746732602583904	1.0522927972558118	0.4948281606143401	0.01043941267118861	2.756004945193793	0.5720798143811359	0.002087882534237722	0.24428225650581348	0.11065777431459926	0.2359307263688626	0.2192276660949608	3.286327108890174	0.6869133537642105	0.058460710958656216	0.5553767541072341	0.19417307568410813	0.578343461983849	0.7474619472571045	0.06054859349289394	0.1336244821912142	2.636995640742243	21.57409022627838	0.0668122410956071	0.34032485308074867	0.03340612054780355	0.014615177739664054
NOTNV25_LH2	pre-receptive	0.010072605226840154	0.11943231911824755	12.92746933684742	1.290732412639374	0.007194718019171539	0.004316830811502923	0.5712606107222201	0.02590098486901754	0.17699006327161984	0.14245541677959647	0.17411217606395124	1.5022571224030172	0.011511548830674461	0.2417425254441637	1.5612538101602238	0.06906929298404677	0.8504156698660759	0.0028778872076686154	0.08921450343772708	1.6101778926905903	0.23023097661348924	0.112237601099076	0.056118800549538	0.03453464649202338	0.9842374250226664	0.48492399449216167	0.09209239064539569	0.24030358184032938	0.005755774415337231	0.09353133424923	0.15684485281793953	0.25757090508634106	3.7858606216880637	0.14965013479876801	0.02014521045368031	1.0734519284603936	1.192884247578641	0.007194718019171539	0.3252012544665535	0.027339928472851847	0.20001316093296878	0.4777292764729902	0.7007655350673079	0.30937287482437614	0.010072605226840154	0.5065081485496763	0.1697953452524483	0.5726995543260545	0.19425738651763155	0.3165675928435477	0.004316830811502923	1.5094518404221888	3.3887121870297947	0.03165675928435477	0.37412533699692	0.03021781568052046	0.010072605226840154
NV06_LH2	pre-receptive	0.015432927014608638	0.1890533559289558	10.572841082258135	1.3773887360538208	0.0038582317536521595	0.0038582317536521595	0.21734705545573832	0.0282936995267825	0.29836992228243364	0.09516971659008659	0.20705843744599922	1.6667561175777328	0.007716463507304319	0.2919395360263467	1.0095706422056483	0.03601016303408682	0.6816209431452148	0.0012860772512173866	0.19548374218504275	1.5432927014608637	0.2469268322337382	0.33052185356286834	0.038582317536521596	0.038582317536521596	0.9619857839106051	0.5182891322406068	0.21220274645086876	0.2379242914752165	0.020577236019478185	0.1324659568753908	0.1710482744119124	0.3781067118579116	3.3296540034018136	0.11574695260956479	0.016719004265826024	1.4198292853439947	1.7760726839312106	0.006430386256086933	0.3408104715726074	0.05015701279747807	0.1350381113778256	0.4617017331870417	1.0121427967080832	0.22763567346547742	0	0.45912957868460696	0.13761026588026035	0.6610437071257367	0.15047103839243423	0.08230894407791274	0.005144309004869546	1.3799608905562557	6.387945706796758	0.02572154502434773	1.0108567194568658	0.056587399053565	0.010288618009739093
