sample	group	ABCC3	ACADSB	ANXA2	ANXA4	AOX1	APOD	AQP3	ARG2	ARID5B	BCL6	C10orf10	C1R	C4BPA	CD55	CEBPD	CFD	CLDN4	COMP	CP	CRABP2	DDX52	DEFB1	DKK1	DPP4	DYNLT3	EDN3	EDNRB	EFNA1	ENPEP	G0S2	GADD45A	GBP2	GNLY	GPX3	HABP2	ID4	IDO1	IGFBP1	IL15	LAMB3	MAOA	MAP3K5	MMP7	MT1G	MT1H	NDRG1	NNMT	OLFM1	PAEP	PRUNE2	S100P	SERPING1	SFRP4	SLC1A1	SPP1	TCN1	TSPAN8
NOTNV04_LH2	pre-receptive	0.03209192687990955	0.3114804667755927	24.36343578306545	2.971334876998684	0.033979687284610115	0.013214322832903932	0.18122499885125393	0.030204166475208988	0.6777059852875017	0.10760234306793202	0.12459218671023707	2.6560788894136906	0.033979687284610115	1.055258066227614	1.5706166567108675	0.028316406070508428	0.1189289054961354	0.0018877604047005617	0.22086796734996572	7.83043015869793	0.3001539043473893	2.0916385284082226	0.030204166475208988	0.1340309887337399	1.6744434789693983	0.8589309841387556	0.7815328075460326	0.568215881814869	0.02076536445170618	0.11515338468673426	0.2548476546345758	0.6531651000263944	3.9208783605630666	0.16612291561364945	0.026428645665807864	6.093690586373413	1.1137786387733315	0.08872473902092641	0.443623695104632	0.07928593699742359	0.35678671648840615	0.4039807266059202	6.054047617874701	0.37377656013071126	0.009438802023502809	0.18688828006535563	0.21898020694526515	1.0401559829900096	1.17607473212845	0.3190315083943949	0.02076536445170618	3.3526624787481976	40.77751250193683	0.04153072890341236	1.1704114509143484	0.04719401011751404	0.10760234306793202
NOTNV05_LH2	pre-receptive	0.10082822388927803	0.33649901225698814	18.706672526156535	3.0940901957348332	0.02794035119823367	0.008503585147288509	0.14577574538208873	0.0534511066400992	0.66813883300124	0.1554941284075613	0.06559908542193993	2.187850978609515	0.0267255533200496	1.0070674410145963	1.1127548564166105	0.025510755441865526	0.6061841412138522	0.0024295957563681453	0.36808375708977403	6.512531424944814	0.3814465337497988	2.6482593744412783	0.012147978781840726	0.11905019206203912	1.6229699652539211	0.8564325041197712	0.49685233217728575	0.467697183100868	0.02794035119823367	0.16278291567666575	0.30491426742420225	0.7264491311540755	3.3880712822553787	0.30855866105875446	0.03158474483278589	5.132521035327707	0.2259524053422375	0.09475423449835767	0.4166756722171369	0.09110984086380546	0.2708999268350482	0.3304250228660678	6.578130510366753	0.23445599048952603	0.02308115968549738	0.1907232668748994	0.2587519480532075	0.8260625571651694	0.8637212913888757	0.29276628864236154	0.025510755441865526	2.3980110115353597	23.183202707264844	0.04616231937099476	1.7007170294577016	0.021866361807313307	0.043732723614626615
NOTNV07_LH2	pre-receptive	0.017056925988142718	0.29535413947889233	13.44265314454995	2.5459706369669868	0.01256826125442095	0.01975012482837578	0.25675162276888513	0.018852391881631427	0.46592339936031957	0.12478487959746516	0.2504674921416747	3.741750922030466	0.015261460094654011	0.708311294981295	1.6168170370865809	0.035909317869774145	0.8330961745787602	8.977329467443536e-4	0.39949116130123735	3.8144672907167587	0.33036572440192213	0.368070508165185	0.0601481074318717	0.1274780784376982	1.7182608600686928	1.429190851217011	0.20019444712399087	0.3698659740586737	0.030522920189308023	0.08977329467443536	0.3626841104847189	0.6741974430050096	2.7524492147181885	0.1526146009465401	0.06284130627210475	2.6465167270023544	2.0064331359736305	0.061045840378616045	0.5727536200228976	0.12119394781048774	0.2962518724256367	0.44886647337217683	2.15276360629296	0.20737631069794568	0.008079596520699183	0.21635364016538922	0.25226295803516335	1.07638180314648	0.19301258355003603	0.2594448216091182	0.007181863573954829	3.1312925182443054	17.224802049183914	0.03321611902954109	2.9993257750728857	0.01975012482837578	0.0601481074318717
NOTNV08_LH2	pre-receptive	0.03559479206160699	0.2838456495169173	15.59964579274325	1.9421978847974277	0.019166426494711456	0.020079113470650098	0.24277473559967847	0.02281717439846602	0.5804689166969755	0.11956199384796194	0.15241872498175302	3.3869813677082963	0.03103135718191379	0.48920021910311146	1.2129609910224537	0.03376941810972971	0.44630393123399537	0	0.32309118948227883	3.895348013306119	0.3285673113379107	0.3577732945679472	0.04380897484505476	0.09126869759386408	1.3562528462448202	1.4694260312612117	0.1944023258749305	0.30118670205975145	0.03559479206160699	0.06115002738788893	0.24094936164780117	0.36781285130327224	4.795257371581619	0.2299971179365375	0.03833285298942291	2.7407989887437383	1.9148172755192685	0.0894433236419868	0.6032860910954416	0.06845152319539806	0.2509889183831262	0.3824158429182905	4.830852163643226	0.1898388909952373	0.014602991615018253	0.19714038680274643	0.1898388909952373	0.8807429317807884	0.3997568954611247	0.10769706316075962	0.007301495807509126	2.02799046053566	20.216929204016832	0.026467922302220583	1.0222094130512778	0.028293296254097867	0.052935844604441167
NOT12012_LH2	pre-receptive	0.04767278756423629	0.30910420323908044	18.220231840679727	3.583148226602276	0.012302654855286784	0.004613495570732544	0.17531283168783668	0.03537013270894951	0.6797216807545948	0.10457256626993768	0.18146415911548008	3.2940358375030367	0.05997544241952307	0.6827973444684166	1.9099871662832733	0.015378318569108481	0.15378318569108482	0.001537831856910848	0.3767688049431578	4.325921013490215	0.4275172562212158	3.713863934439698	0.08150508841627495	0.10149690255611597	2.4067068560654774	1.1379955741140275	0.24451526524882483	0.3982984509399097	0.03537013270894951	0.06920243356098817	0.33678517666347574	1.753128316878367	2.145275440390633	0.17069933611710414	0.05228628313496884	3.9214712351226626	3.8138230051389033	0.05382411499187968	0.6258975657627152	0.11687522112522446	0.22144778739516213	0.556695132201727	13.828184057342346	0.5505438047740836	0.024605309710573568	0.2460530971057357	0.17531283168783668	0.7104783178928118	0.48749269864073885	0.25681792010411164	0.01691615042601933	3.6585019875909075	21.103666572387567	0.01691615042601933	0.6874108400391491	0.043059291993503744	0.10303473441302682
NOT12009_LH7	receptive	0.8508551513960426	1.0375939882535898	53.066122849857145	19.853286865907663	0.5812772816468014	0.1038998039658534	4.967533870691748	0.8213700718922193	2.180491831877977	0.7272986277609738	3.4848555870709204	10.218686125182176	4.608096711026092	13.689501198203656	10.301525158073868	1.2496057504001286	3.8386765411167993	0.4605288608216204	16.567806578338782	0.5700448704072497	4.040859943428731	18.58823655005315	0.6613082117286074	4.213558266236838	7.9441228491729525	0.05756610760270255	1.3605258113907017	3.858333260786015	0.0954754955361896	1.0446142452783098	2.9737808756713173	5.654115007709346	16.61694837751182	31.70207667222978	1.6188712699003913	19.971227183922956	8.76128076685034	1.2804948813088959	2.994841646745477	3.5564622087230626	7.124156828685677	2.8726891745153518	1.0024927031299908	65.97777956972185	20.945638858954066	1.03057373122887	6.652395556624505	0.06458636462742237	61.533956873074196	0.9659873666014477	14.613367022656785	20.882456545731586	0.5812772816468014	1.359121759985758	21.469350032998165	0.9056131561888573	3.33602613814686
NOT12010_LH7	receptive	1.2147464903678578	1.1514443372309882	37.3679158465541	12.193304393881137	2.356368079698297	0.26303136044802666	4.6341541761922045	0.6384786135356664	1.9929264073779946	0.7072378488395075	1.6262104857575093	9.13406413107691	4.724741740163932	12.121270909277113	9.08822464087435	0.8534876509143439	1.7833744521662889	0.4791318142600984	9.77363416104597	0.6941408516387758	3.1814789033443893	3.6507879697039387	0.6908666023385929	5.938396814098395	5.025972675780759	0.08949614753833272	2.7056213383844736	2.9086247949958137	0.10477597760585296	3.1476449939091657	3.4652471760269075	4.199770435701272	50.70502466263246	24.63654315100957	0.9331610505521278	17.244379647629966	11.542820199578134	1.440669692080478	2.2057526118898836	3.322271623252254	6.5233960223977405	2.7547350778872173	2.0289431496800066	10.1894638221692	1.6185705707237492	1.0466683596251352	6.731856561176052	0.08294764893796693	69.17069929923065	0.9811833736214771	0.6799524380046499	22.739661389770273	1.5945594091890747	1.6163877378569607	16.305761514910866	2.7820204887220745	2.7405466642530913
NOT12012_LH7	receptive	1.3454443133415026	1.2936037170389179	36.635628847510375	10.778021649886231	3.310564591788321	0.11573714523367763	6.107545601602197	0.5726577498541342	3.1779491128747317	0.7522914440189047	3.118874944995042	10.06189806375285	7.473485034412163	19.72112730971353	9.617033411760902	0.4111079846321258	2.3099205236221496	0.781225730327324	9.174579950294655	0.737824300864695	4.079734369487137	7.680847419622502	0.8089544213728926	5.041799389242082	4.225611396292084	0.039784643674076685	3.138164469200655	2.3340324288791656	0.14587702680494785	1.7312347974537614	3.247873638120079	13.949942786446707	14.233257673216649	24.249343116981166	1.670955034311221	19.882677074935536	28.35560058225102	1.4503311012095228	3.480553523850285	3.0151937523898726	5.33717022864053	3.724083766946148	1.6347871764256967	14.258575173736515	3.7976250779800473	1.2815477644104096	7.307112888138752	0.04701821525118154	72.02708338375872	0.851150255572671	0.07474690629675014	29.05243464417879	1.9819986121267295	1.3599114564957122	11.834123100143538	0.6220871556310174	3.971230795830564
NOTNV02_LH7	receptive	1.3291057223815304	0.5132190413156404	42.443379210085936	11.401851874613339	0.38738168022382474	0.2763487145545756	2.9345601593176363	0.5132190413156404	1.3488449162782856	0.8693469978696025	3.557989699890161	9.800509769739056	4.796624116911563	18.099195870499972	8.483741043542999	1.2649533422170753	9.80791196745034	0.22124346492613345	6.971225311204115	0.8931985238281819	2.608040993608807	7.803561320517302	0.8915535910034522	2.0956444187055316	7.315016271572605	0.023029059546214634	1.9023648117998018	3.4880800548391524	0.0978735030714122	1.5421245231840157	1.9673396583766216	4.645290297036437	15.779018121218849	31.14269070419347	1.9755643225002697	13.48022449865921	7.8339925777748	0.4720957206974	2.6072185271964425	5.288459031505718	6.021276604922762	2.4229860508267254	0.5370705672742199	20.671870808377093	4.158390180916471	0.8800390612303449	4.034197752649385	0.05510524962844216	42.99607663919509	0.5888859512532028	9.229718079557879	18.015304296438764	0.3437909603684899	1.2254749544235644	7.419469505942936	5.757264886553658	1.8653538232433853
NOTNV08_LH7	receptive	1.079648357530078	1.0011554042391395	50.165883147621855	17.383967655264822	1.0648383663431085	0.10070794007139273	3.8535597068494694	0.6012856421909625	1.7149969794510704	0.7864105320280815	2.4466105440873647	10.84535654621778	9.081486595849709	19.229292557161227	11.009747448393142	1.1699893037705922	6.343119225379046	0.7286515663989004	14.1390985861998	0.7790055364345968	4.238619477710676	10.722433619365933	0.6190576316153259	4.451883350803038	6.189095317034562	0.04294897444221161	2.2422326657071854	3.120465143094478	0.07849295329093846	3.5351448963296246	3.022719201260479	4.807323139290307	24.030691699976742	38.77255692748621	1.8912358745760078	15.828918580633022	11.268922294165108	3.9616726425143467	2.630254434805787	5.814402540004234	5.884009498582991	2.83759431142336	5.373064802632542	32.32132476644228	7.258376680733762	1.1033443434292292	10.196678932228515	0.05923996474787808	72.30978197037868	1.3343802059459537	4.87841109698776	23.89147778281923	0.8885994712181712	0.48576771093260024	34.043726741486836	1.666124008534071	3.1648951166553867
NOTNV10_LH7	receptive	1.5347953526724019	1.2415426580807902	56.96752345370959	15.062669655355005	3.0616218821222057	0.17690787554167872	7.791915347056461	1.0311657250041995	3.0281528245872935	0.9865403149576498	4.016286904189463	8.859737658884612	8.032573808378926	18.55460799149751	11.159540040926435	0.8701954959077169	4.196382309020181	0.5610051548709091	9.022301652625615	1.2574803045259866	6.4069338709689045	10.565065828520614	0.7060377375221952	5.261017091559292	11.414542384049577	0.05418799791366735	4.127850429305837	4.923138986921131	0.07171940900338326	3.2209983465741683	3.21302952335157	6.68584268375984	40.70634278567582	24.953573039243818	1.3260121842403305	19.18573879072728	13.11190173046298	0.5370986852031147	2.709399895683368	4.1676945454188274	9.407992696599365	4.0242557274120605	8.329014032259577	14.383725916789643	1.7977665190181404	1.0168218432035228	10.090123964453765	0.08606329080405992	91.62712317807794	1.3722313589313997	8.488390496711538	22.661739480424593	0.6948813850105579	1.7897976957955424	19.644743008348936	8.250919564678114	4.720730877067139
NOTNV12_LH7	receptive	0.388755621576576	1.0622685455818541	45.13031820926544	14.912616120668337	0.7317024597189695	0.1881874346485336	4.213170000716842	1.0263643639712787	1.3532162241503107	0.47542088753313755	2.9292859893317797	9.328896842609874	6.15571003337177	16.408210996033	10.751445279525432	1.4175961360037563	2.077490232501575	1.177409541781286	18.14275439039218	0.5447531002983867	6.347611693704157	13.243690713390553	0.7094171056158537	6.475133442183097	6.576655610875069	0.028475730242870218	2.219868883715926	4.465737347218821	0.06809413753729834	2.2966295478488803	4.761637326699081	5.953903771215777	25.15645055673391	39.06498766753408	3.5359428510277104	24.954644294577918	10.285928993815903	3.950698052391255	2.680432868513653	4.835921840376133	8.46719648395606	3.9742214817223216	0.8864618632128294	47.08276284374398	12.263135132853456	0.6834175258288852	10.83068209411429	0.059427610941642194	79.66766476818316	1.1637907142738262	3.6758453517861596	25.859677286210008	0.5385627241586324	1.5191183046957286	33.272033675951924	2.8512872499708743	6.039330961944388
NOTNV14_LH7	receptive	0.7682007795652336	0.5256823676742692	57.7518984651634	13.184059587212149	0.9632993902484676	0.18832435336784387	1.5431758164458573	0.803426917605262	1.7369195756660132	0.5852958320497018	3.552420536190551	8.868857677308675	5.949152774375557	14.026777197246673	10.739907547819412	1.0513647353485385	2.64602490739136	0.3820681125879998	13.990196207743566	0.6300059303312763	4.167523100427969	13.001154639696617	0.42948791379573026	3.365451034285785	6.457222073029812	0.013548514630780134	1.8642756131953464	3.6987444942029764	0.0609683158385106	1.4104003730642118	2.4617651084127505	5.17688744042109	40.944966065680646	36.53898910775094	2.724606292249885	18.99230780942759	9.257700047212065	0.707232463726723	2.727315995176041	4.308427652588082	7.698266013209272	2.6839607483575447	0.6733611771497726	29.85144228599787	5.85837772634933	0.7898784029744819	7.274197505265854	0.054194058523120536	63.864988266571395	1.4984657181642829	2.1460847175155733	23.502608330014297	0.39290692429262386	1.4578201742719423	24.024226143299334	5.5806331764183374	1.0825263189993326
NOTNV17_LH7	receptive	0.9072126685805277	0.8187406893305259	49.098949433606975	15.688031303618978	2.1143303515678413	0.14695345705932517	6.983288260462013	0.6567919815508614	2.406737740614458	0.665789131983065	4.0622134201399165	12.429563322089248	5.98610408755945	18.148751946826657	13.129841530729092	1.2371081844279923	5.758176276610292	0.47085087261865405	13.965076995851991	0.8097435388983223	4.629033897368743	9.144103889262906	1.3180825383178245	5.384794533673843	6.26501575095776	0.03898765187288218	3.153501226487355	3.607857323313636	0.06747862824152685	3.715823128500079	2.9780567930593853	5.683200023008595	44.55988704056027	42.04068491954327	1.7859343607924107	21.1912883179835	12.886918469059596	2.750128982110228	4.126692998237376	6.026591264504365	6.259017650669624	3.889768036856015	2.0228593221737716	28.45198871677179	6.651893219542514	1.2835934616610443	10.067811333635808	0.055482427665255414	87.37882547248914	1.0391708749195137	3.520884869135668	27.60925562628872	2.1383227527203843	1.2970891873093495	15.283159534169815	3.4339124149577	2.742631356750058
NOTNV20_LH7	receptive	2.9721385502190656	1.0966980107995967	54.01144552167844	15.409662763296259	1.9810116956119557	0.38005616229295197	4.587998246765244	0.9339942289029408	2.7212518025616266	1.4693020914789614	3.767027255668377	10.624184353770952	7.866914156743653	19.528179868405502	12.394053736997934	1.586051370091829	19.487193419530772	1.1265063372539459	7.0981077369418974	0.6508151275866236	3.8365800173951916	7.269505614054405	0.5067415497239359	5.036365157182746	8.511519216318954	0.07576282973813749	4.159503553983974	4.4600708457319955	0.08445692495398933	1.5823253292850354	4.169439662802091	5.53441261169083	15.978504993133422	37.17719315658474	1.0880039155837449	14.987378138526312	12.285998553600919	0.49307940009902596	2.1002450014293523	4.303577131846662	9.095265609383292	3.3211443724554037	2.4765751229155106	22.85056625446317	3.2553176515353828	1.3649729488887392	8.326459189581536	0.14904163227174588	78.22325868422355	1.9338151787259028	7.394948987883124	26.335656422417497	0.798614746256105	1.6965905806933739	18.024101396063134	4.164471608393033	2.4467667964611612
